P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.328,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.971,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.855,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,2.606,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.004,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,2.041,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.629,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.193,10.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.489,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.788,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.497,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.544,0.0
